Time(s),CO%,Ar MFC (sccm),CO2 MFC (sscm),Temprature (°C)
3424.0083094999427,0.01,50.05791473388672,51.439205169677734,28.2
3425.011562599975,0.01,49.96290969848633,51.55660629272461,28.2
3426.0078378999606,0.01,50.036521911621094,51.439239501953125,28.2
3427.0082151999814,0.01,49.95294952392578,51.56561279296875,28.2
3428.009606799984,0.01,50.0648193359375,51.46245193481445,28.2
3429.007236699981,0.01,49.97185134887695,51.51655197143555,28.2
3430.0085765999975,0.01,49.99748611450195,51.49064254760742,28.2
3431.0079880999983,0.01,49.92087936401367,51.65557098388672,28.2
3432.0080790999928,0.01,49.991939544677734,51.4254264831543,28.2
3433.0098513999837,0.01,49.975250244140625,51.53359603881836,28.2
3434.007532299962,0.01,50.001251220703125,51.52943420410156,28.2
3435.0075949999737,0.01,50.001800537109375,51.4915657043457,28.2
3436.007770099968,0.01,49.98435592651367,51.509864807128906,28.2
3437.008124499989,0.01,50.000755310058594,51.54682159423828,28.2
3438.0074955999735,0.02,50.003822326660156,51.470703125,28.2
3439.0080874999985,0.02,49.940433502197266,51.56245422363281,28.2
3440.0080083999783,0.01,49.993709564208984,51.45574188232422,28.2
3441.00964579999,0.01,49.9754638671875,51.546634674072266,28.2
3442.0071109999553,0.01,50.025840759277344,51.459571838378906,28.2
3443.0084223999875,0.01,49.931758880615234,51.55431365966797,28.2
3444.007216099999,0.01,50.03279113769531,51.507652282714844,28.2
3445.024875199946,0.01,49.965816497802734,51.52064895629883,28.2
3446.0077636999777,0.01,50.02678680419922,51.536983489990234,28.2
3447.00878199999,0.02,49.97882843017578,51.529029846191406,28.2
3448.0081259,0.02,50.01118087768555,51.419769287109375,28.2
3449.007314699993,0.02,49.92338562011719,51.54314041137695,28.2
3450.0078518999508,0.02,50.04596710205078,51.45163345336914,28.2
3451.0077056999435,0.02,49.964237213134766,51.535587310791016,28.2
3452.008428799978,0.02,50.03017807006836,51.48522186279297,28.2
3453.007671599975,0.02,50.00106430053711,51.52855682373047,28.2
3454.008566899982,0.03,50.03721618652344,51.477447509765625,28.2
3455.00748749997,0.03,49.9791374206543,51.402099609375,28.2
3456.009209699987,0.03,50.067779541015625,51.456787109375,28.2
3457.0084281999734,0.03,49.95594787597656,51.543609619140625,28.2
3458.007292399998,0.03,49.98046112060547,51.587615966796875,28.2
3459.0073840999976,0.03,50.054412841796875,51.550514221191406,28.2
3460.007891099958,0.03,49.986083984375,51.46345901489258,28.2
3461.0082822999684,0.03,49.96664047241211,51.479583740234375,28.2
3462.0086226999993,0.03,49.999446868896484,51.4415397644043,28.2
3463.0072837999905,0.04,49.99386978149414,51.543235778808594,28.2
3464.0072562999558,0.04,50.05767059326172,51.46751403808594,28.2
3465.0080244999845,0.04,50.01889419555664,51.47446823120117,28.2
3466.0077820000006,0.04,50.03480911254883,51.52003479003906,28.2
3467.009695899964,0.05,49.97442626953125,51.50287628173828,28.2
3468.007737899956,0.04,49.98213577270508,51.50993728637695,28.2
3469.008502099954,0.05,49.98295211791992,51.55723190307617,28.2
3470.0080392999807,0.05,50.02995681762695,51.46912384033203,28.2
3471.007248699956,0.05,49.92716979980469,51.528564453125,28.2
3472.0079353999463,0.04,50.051143646240234,51.50535583496094,28.2
3473.010802099947,0.04,49.95272445678711,51.58572769165039,28.2
3474.007426099968,0.04,49.975608825683594,51.44266891479492,28.2
3475.007751899946,0.04,49.9662971496582,51.41679763793945,28.2
3476.008219499956,0.03,50.05193328857422,51.51709747314453,28.2
3477.008282799972,0.03,49.94361877441406,51.562068939208984,28.2
3478.0081660999567,0.03,50.02129364013672,51.47580337524414,28.2
3479.008272899955,0.03,50.01616287231445,51.486671447753906,28.2
3480.007948099985,0.03,49.999847412109375,51.451133728027344,28.2
3481.0075431999867,0.03,49.96293640136719,51.5794792175293,28.2
3482.0108366999775,0.03,50.08231735229492,51.45893478393555,28.2
3483.00718169997,0.03,50.006065368652344,51.486412048339844,28.2
3484.0083689999883,0.03,50.03960037231445,51.488094329833984,28.2
3485.007055199996,0.03,49.990142822265625,51.536014556884766,28.2
3486.009350899956,0.03,50.02256393432617,51.495758056640625,28.2
3487.0092363999574,0.02,50.00977325439453,51.5318717956543,28.2
3488.009249899944,0.02,50.02353286743164,51.44858932495117,28.2
3489.009775099985,0.02,49.94664001464844,51.59910202026367,28.2
3490.008699799946,0.02,50.07588195800781,51.46755599975586,28.2
3491.007476699946,0.02,49.96942901611328,51.52095031738281,28.2
3492.0090382999624,0.02,50.050498962402344,51.42839813232422,28.2
3493.0092106999946,0.02,49.98723220825195,51.42877960205078,28.2
3494.0210826999974,0.01,50.084346771240234,51.521087646484375,28.2
3495.0096320999437,0.01,49.91554641723633,51.53117752075195,28.2
3496.0073505999753,0.01,50.03773498535156,51.47480392456055,28.2
3497.0084335999563,0.01,49.9198112487793,51.52046203613281,28.2
3498.00999219995,0.02,50.019371032714844,51.49140548706055,28.2
3499.0119896999677,0.01,49.952911376953125,51.55949401855469,28.2
3500.0092650000006,0.01,50.056156158447266,51.45667266845703,28.2
3501.0089732999913,0.01,49.99847412109375,51.534976959228516,28.2
3502.0081251999945,0.01,49.99153137207031,51.44979476928711,28.2
3503.007815299963,0.02,49.98537063598633,51.56808090209961,28.2
3504.0077218999504,0.02,49.975799560546875,51.475955963134766,28.2
3505.007947999984,0.02,50.01940155029297,51.49457931518555,28.2
3506.0081686999765,0.02,50.00455856323242,51.49282455444336,28.2
3507.0078601999558,0.02,49.96855163574219,51.44613265991211,28.2
3508.0080244999845,0.01,49.98969268798828,51.53367614746094,28.2
3509.0088459999533,0.02,49.96043014526367,51.55326461791992,28.2
3510.0091240999755,0.02,49.962398529052734,51.47472381591797,28.2
3511.009330199973,0.01,49.937381744384766,51.579124450683594,28.2
3512.007952899963,0.01,50.03538513183594,51.43819046020508,28.2
3513.00893989997,0.01,50.015655517578125,51.507991790771484,28.2
3514.0074762000004,0.01,49.96693420410156,51.496856689453125,28.2
3515.0092371999635,0.01,49.94590377807617,51.55276870727539,28.2
3516.008875899948,0.02,50.01274108886719,51.49202346801758,28.2
3517.008189599961,0.03,49.98134994506836,51.57830047607422,28.2
3518.0088612999534,0.02,50.00153350830078,51.50734329223633,28.2
3519.008314899984,0.03,49.978607177734375,51.50759506225586,28.2
3520.007763599977,0.03,50.065086364746094,51.41970443725586,28.2
3521.007330799999,0.03,50.007102966308594,51.49814987182617,28.2
3522.008602399961,0.03,50.04047775268555,51.532318115234375,28.2
3523.0080746999593,0.02,49.97627639770508,51.566184997558594,28.2
3524.007779399981,0.02,50.072715759277344,51.53422164916992,28.2
3525.0085040999693,0.02,49.945980072021484,51.50715637207031,28.2
3526.0107901999727,0.02,50.03791809082031,51.4826774597168,28.2
3527.008550599974,0.02,49.91059875488281,51.5106315612793,28.2
3528.012475399999,0.02,50.08736801147461,51.405113220214844,28.2
3529.0086859999574,0.03,49.95867919921875,51.511940002441406,28.2
3530.0084961999673,0.02,50.04047775268555,51.48481369018555,28.2
3531.0184722999693,0.02,49.97323226928711,51.54351043701172,28.2
3532.0072973999777,0.02,49.994140625,51.42489242553711,28.2
3533.0083513999707,0.02,49.98468017578125,51.50762939453125,28.2
3534.008210799948,0.02,49.99559020996094,51.501399993896484,28.2
3535.008335599967,0.02,49.921138763427734,51.52288818359375,28.2
3536.007887899992,0.02,50.08742904663086,51.39708709716797,28.2
3537.0081318999873,0.02,49.95699691772461,51.56049346923828,28.2
3538.007944599958,0.02,49.98061752319336,51.41718292236328,28.2
3539.0074114999734,0.02,49.92698669433594,51.61805725097656,28.2
3540.0098457999993,0.02,50.038414001464844,51.39331817626953,28.2
3541.009479899949,0.02,49.894683837890625,51.521331787109375,28.2
3542.0077748999465,0.02,50.00556182861328,51.41976547241211,28.2
3543.0086191999726,0.02,49.985595703125,51.58064270019531,28.2
3544.009037299955,0.02,50.0557861328125,51.45573043823242,28.2
3545.0089991999557,0.02,49.98320388793945,51.56476974487305,28.2
3546.0089951999835,0.02,50.009117126464844,51.43146514892578,28.2
3547.0114878999884,0.02,49.93351364135742,51.59978485107422,28.2
3548.0111014999566,0.02,49.99812316894531,51.48258972167969,28.2
3549.008166399959,0.02,49.972660064697266,51.600677490234375,28.2
3550.01127009996,0.02,50.02537155151367,51.47823715209961,28.2
3551.0079979999573,0.02,49.94166946411133,51.60110092163086,28.2
3552.010610899946,0.02,50.007408142089844,51.42061233520508,28.2
3553.0072291999822,0.02,49.96000671386719,51.4775276184082,28.2
3554.009719099966,0.02,50.03642654418945,51.469581604003906,28.2
3555.020483499975,0.02,49.933712005615234,51.500343322753906,28.2
3556.009960699943,0.03,50.08953857421875,51.464237213134766,28.2
3557.00986749999,0.03,49.93961715698242,51.57353973388672,28.2
3558.0088396999636,0.03,50.05414581298828,51.473209381103516,28.2
3559.0083094999427,0.03,49.961978912353516,51.57060623168945,28.2
3560.009393299988,0.03,50.07941436767578,51.393272399902344,28.2
3561.009045499959,0.03,49.92634582519531,51.54909133911133,28.2
3562.0085296999896,0.03,50.05122375488281,51.47743225097656,28.2
3563.0080012999824,0.03,49.95166015625,51.50368118286133,28.2
3564.0077329999767,0.03,50.0079345703125,51.540733337402344,28.2
3565.010962499946,0.03,49.979923248291016,51.51420974731445,28.2
3566.009197599953,0.03,49.9869499206543,51.47405242919922,28.2
3567.007972899999,0.03,49.94004821777344,51.510597229003906,28.2
3568.0105650999467,0.03,50.039485931396484,51.457374572753906,28.2
3569.008295299951,0.03,49.96330642700195,51.449893951416016,28.2
3570.008592499944,0.03,50.02953338623047,51.459938049316406,28.2
3571.008858599991,0.03,49.95708084106445,51.57184982299805,28.2
3572.0077740999986,0.03,49.97372817993164,51.4274787902832,28.2
3573.0090652999934,0.03,49.98637390136719,51.557308197021484,28.2
3574.009375099966,0.03,50.07321548461914,51.4074821472168,28.2
3575.009775099985,0.03,50.011531829833984,51.63603973388672,28.2
3576.0085873999633,0.03,49.958770751953125,51.3994140625,28.2
3577.009115599969,0.03,49.95542907714844,51.49150085449219,28.1
3578.0085611999966,0.03,49.99070358276367,51.4444465637207,28.1
3579.0072944999556,0.03,49.959625244140625,51.54602813720703,28.1
3580.0079663999495,0.03,50.01904296875,51.48419189453125,28.1
3581.01135049999,0.03,49.94110107421875,51.47812271118164,28.1
3582.008285899996,0.03,50.04851150512695,51.4531364440918,28.1
3583.008375299978,0.03,49.92723083496094,51.50579833984375,28.1
3584.0082121999585,0.03,50.03661346435547,51.48218536376953,28.1
3585.0072339999606,0.03,49.945068359375,51.531558990478516,28.1
3586.010276899964,0.04,50.089805603027344,51.48191452026367,28.1
3587.010408699978,0.04,49.99156188964844,51.488834381103516,28.1
3588.0078577999957,0.04,50.02828598022461,51.46734619140625,28.1
3589.0098867999623,0.04,49.93035888671875,51.53737258911133,28.1
3590.0100303999498,0.04,50.05907440185547,51.457237243652344,28.1
3591.008282399969,0.04,49.9433708190918,51.49225997924805,28.1
3592.0228856999893,0.04,50.04495620727539,51.46159362792969,28.1
3593.010352399957,0.04,49.99550247192383,51.56421661376953,28.1
3594.008920299995,0.04,50.05548858642578,51.49764633178711,28.1
3595.008371999953,0.04,49.957435607910156,51.53955078125,28.1
3596.0095450999797,0.04,49.96731948852539,51.40315246582031,28.1
3597.0079579999438,0.04,49.94062805175781,51.53987503051758,28.1
3598.0103302999632,0.04,50.01259231567383,51.474754333496094,28.1
3599.0114645999856,0.04,49.927284240722656,51.454193115234375,28.1
3600.008403099957,0.04,49.987884521484375,51.45481491088867,28.1
3601.0080936999875,0.04,50.043235778808594,51.52936553955078,28.1
3602.0083531999844,0.03,49.97891616821289,51.46269226074219,28.1
3603.0102012999705,0.03,49.97230529785156,51.558719635009766,28.1
3604.010739099991,0.03,50.051570892333984,51.443546295166016,28.1
3605.0102501999936,0.03,49.93801498413086,51.537109375,28.1
3606.007631799963,0.03,50.00005340576172,51.432498931884766,28.1
3607.007509399962,0.03,50.00526809692383,51.62133026123047,28.1
3608.008851999999,0.03,50.062862396240234,51.421104431152344,28.1
3609.00771679997,0.03,49.980079650878906,51.58600616455078,28.1
3610.008177699987,0.03,50.05672836303711,51.5421257019043,28.1
3611.0083264999557,0.02,49.95005798339844,51.53056716918945,28.1
3612.0074860999594,0.03,50.08460998535156,51.408935546875,28.1
3613.0082317999913,0.02,49.9196891784668,51.474647521972656,28.1
3614.010768599983,0.03,49.97591781616211,51.51239776611328,28.1
3615.0081536999787,0.03,50.031333923339844,51.49652099609375,28.1
3616.0084632999497,0.03,50.003543853759766,51.43797302246094,28.1
3617.0225248999777,0.03,49.93958282470703,51.5185546875,28.1
3618.0085719999624,0.02,50.0308952331543,51.43537521362305,28.1
3619.0092894999543,0.03,49.9526481628418,51.500450134277344,28.1
3620.0086684999987,0.02,50.00822067260742,51.50490188598633,28.1
3621.0081826999667,0.02,49.892356872558594,51.51870346069336,28.1
3622.0084762999904,0.02,50.04133987426758,51.453697204589844,28.1
3623.0104353999486,0.02,49.93714141845703,51.55101013183594,28.1
3624.0089403999737,0.02,50.078006744384766,51.38633346557617,28.1
3625.0096731999656,0.02,50.032405853271484,51.54402160644531,28.1
3626.008556099958,0.02,50.03968048095703,51.483192443847656,28.1
3627.0094867999433,0.02,50.06787872314453,51.51411819458008,28.1
3628.008851199993,0.02,49.94270324707031,51.42081069946289,28.1
3629.007831899973,0.01,50.030426025390625,51.56767654418945,28.1
3630.0103304999648,0.02,50.014732360839844,51.53139114379883,28.1
3631.009129299957,0.02,49.957786560058594,51.55824661254883,28.1
3632.0078259999864,0.01,50.04951095581055,51.411861419677734,28.1
3633.0086613999447,0.01,49.99141311645508,51.46477127075195,28.1
3634.009847899957,0.02,50.01112365722656,51.527587890625,28.1
3635.008958099992,0.01,49.977447509765625,51.5191764831543,28.1
3636.0078950999887,0.01,49.95871353149414,51.516326904296875,28.1
3637.007722899958,0.02,50.01487350463867,51.513267517089844,28.1
3638.0102348999935,0.02,49.99644470214844,51.45392608642578,28.1
3639.0087385999504,0.02,50.038368225097656,51.557376861572266,28.1
3640.0084513999755,0.02,49.962913513183594,51.483604431152344,28.1
3641.008404399967,0.02,50.014732360839844,51.62470245361328,28.1
3642.0074935999583,0.03,50.037052154541016,51.467674255371094,28.1
3643.008597399981,0.03,49.982200622558594,51.554683685302734,28.1
3644.008512999979,0.03,50.02491760253906,51.49607467651367,28.1
3645.0096649999614,0.03,49.954254150390625,51.481300354003906,28.1
3646.00887109997,0.03,50.07643127441406,51.47080612182617,28.1
3647.007693099964,0.04,49.9764404296875,51.510005950927734,28.1
3648.0087348999805,0.04,50.03074645996094,51.447242736816406,28.1
3649.00988519995,0.04,49.95347595214844,51.54075241088867,28.1
3650.008984999964,0.04,50.05784606933594,51.468345642089844,28.1
3651.00824429997,0.04,49.95359420776367,51.641048431396484,28.1
3652.010615999985,0.04,50.038841247558594,51.41694259643555,28.1
3653.008495899965,0.04,49.962623596191406,51.500694274902344,28.2
3654.010932199948,0.04,50.05580139160156,51.46455764770508,28.2
3655.0102965999977,0.04,49.97289276123047,51.514617919921875,28.2
3656.0083070999826,0.04,50.00212097167969,51.46223449707031,28.2
3657.0091815999476,0.04,49.92753601074219,51.520843505859375,28.2
3658.007598999946,0.04,50.01598358154297,51.469844818115234,28.2
3659.008647599956,0.04,50.006412506103516,51.54928207397461,28.2
3660.011139899958,0.03,50.025535583496094,51.551719665527344,28.2
3661.0096301999874,0.03,49.97494125366211,51.506317138671875,28.2
3662.0094432999613,0.03,50.04618835449219,51.434722900390625,28.2
3663.0086862999597,0.03,49.93745040893555,51.49909973144531,28.2
3664.007927599945,0.03,50.03717803955078,51.3952522277832,28.2
3665.0095297999796,0.04,49.99611282348633,51.57115936279297,28.2
3666.0230686999857,0.04,49.97639083862305,51.4299201965332,28.2
3667.0083883999614,0.04,49.92197036743164,51.500553131103516,28.2
3668.009605399973,0.04,50.047359466552734,51.478599548339844,28.2
3669.007957099995,0.04,49.955013275146484,51.523921966552734,28.2
3670.0087036999757,0.04,50.063697814941406,51.499427795410156,28.2
3671.0080875999993,0.04,49.92298889160156,51.48899459838867,28.2
3672.007723299961,0.04,50.00779724121094,51.443355560302734,28.2
3673.008084699977,0.04,50.007896423339844,51.521759033203125,28.2
3674.007462599955,0.04,50.02924346923828,51.435203552246094,28.2
3675.0079639999894,0.03,49.99496078491211,51.49354553222656,28.2
3676.008472699963,0.03,50.03034973144531,51.424739837646484,28.2
3677.007792099961,0.02,49.98701095581055,51.59504318237305,28.2
3678.009070399974,0.03,50.015159606933594,51.49244689941406,28.2
3679.0167345999507,0.02,49.98429870605469,51.557621002197266,28.2
3680.0086178999627,0.02,50.03429412841797,51.432979583740234,28.2
3681.010250099993,0.02,50.05934524536133,51.5264778137207,28.2
3682.0089797999826,0.02,50.04291534423828,51.53364944458008,28.2
3683.01041659998,0.02,49.96881866455078,51.57390213012695,28.2
3684.0082478999975,0.02,50.00105285644531,51.573001861572266,28.2
3685.0086379999993,0.02,49.98705291748047,51.475929260253906,28.2
3686.007884099963,0.03,49.99156951904297,51.558414459228516,28.2
3687.0100458999514,0.03,49.955299377441406,51.55215835571289,28.2
3688.007962599979,0.03,49.991458892822266,51.46892547607422,28.2
3689.0086664999835,0.03,50.014163970947266,51.60887145996094,28.2
3690.008756299969,0.03,50.04592514038086,51.512474060058594,28.2
3691.016612599953,0.03,49.978599548339844,51.54374313354492,28.2
3692.008816799964,0.03,50.05168533325195,51.499698638916016,28.2
3693.009044999955,0.03,49.99159622192383,51.520442962646484,28.2
3694.01057449996,0.03,50.06373977661133,51.388450622558594,28.1
3695.008172999951,0.03,49.953887939453125,51.60789489746094,28.1
3696.00922909996,0.03,50.029640197753906,51.43353271484375,28.1
3697.0092246999848,0.03,49.97067642211914,51.5367431640625,28.1
3698.009276899975,0.03,49.98176574707031,51.405155181884766,28.1
3699.007904499944,0.03,49.960960388183594,51.62309646606445,28.1
3700.008410499955,0.03,50.04214096069336,51.437644958496094,28.1
3701.009493999998,0.03,49.91311264038086,51.52853775024414,28.1
3702.0083294999786,0.03,50.07012176513672,51.47395324707031,28.1
3703.021284999966,0.03,49.92840576171875,51.47293472290039,28.1
3704.0090253999806,0.03,49.96675491333008,51.500465393066406,28.1
3705.0094037999515,0.04,49.945335388183594,51.5452880859375,28.1
3706.0086152000003,0.04,50.01185989379883,51.44063186645508,28.1
3707.0084654999664,0.04,49.97840118408203,51.526817321777344,28.1
3708.008269299986,0.04,50.00862121582031,51.48604965209961,28.1
3709.0087430999847,0.04,49.9969367980957,51.50709533691406,28.1
3710.010252499953,0.04,50.04574203491211,51.39008712768555,28.1
3711.0085690999986,0.04,49.97671127319336,51.545501708984375,28.1
3712.0114733999944,0.04,50.05803680419922,51.45697784423828,28.1
3713.0082672999706,0.04,49.964874267578125,51.571319580078125,28.1
3714.0080692999763,0.04,49.98677444458008,51.460262298583984,28.1
3715.009098499955,0.04,49.920135498046875,51.58220291137695,28.1
3716.009300399979,0.04,50.03932571411133,51.392215728759766,28.1
3717.0119863,0.04,49.97428512573242,51.58339309692383,28.1
3718.00888769998,0.04,49.97440719604492,51.42573547363281,28.1
3719.009889399982,0.04,49.94558334350586,51.52322769165039,28.1
3720.008919999993,0.04,49.952762603759766,51.40110778808594,28.1
3721.009891099995,0.04,49.98112869262695,51.584110260009766,28.1
3722.0091141999583,0.04,50.05570602416992,51.49894332885742,28.1
3723.0080583999516,0.04,49.965721130371094,51.53392028808594,28.1
3724.010764399951,0.04,49.9841423034668,51.41484451293945,28.1
3725.007879299985,0.03,49.95499801635742,51.585304260253906,28.1
3726.0081565,0.03,50.01046371459961,51.46128845214844,28.1
3727.007380899973,0.03,49.99897384643555,51.5298957824707,28.1
3728.0128365999553,0.03,49.96709442138672,51.49992370605469,28.1
3729.0103275,0.03,49.948848724365234,51.48966979980469,28.1
3730.0104383999715,0.03,50.071136474609375,51.449485778808594,28.1
3731.008984199958,0.03,49.986427307128906,51.57271194458008,28.1
3732.0078657999984,0.03,50.01121520996094,51.338462829589844,28.1
3733.009269799979,0.03,49.99681091308594,51.548580169677734,28.1
3734.009600999998,0.02,49.987632751464844,51.4672966003418,28.1
3735.0078536999645,0.02,49.97077178955078,51.52475357055664,28.1
3736.009363399993,0.02,50.04389572143555,51.482765197753906,28.1
3737.011265899986,0.02,49.9384880065918,51.47768020629883,28.1
3738.007693099964,0.02,50.05807876586914,51.444923400878906,28.1
3739.0126194999903,0.02,49.949546813964844,51.5584831237793,28.1
3740.009328199958,0.02,50.03022766113281,51.49917221069336,28.1
3741.0127350999974,0.02,49.916831970214844,51.52781295776367,28.1
3742.009088599996,0.02,50.0545768737793,51.52571487426758,28.1
3743.0121591999778,0.02,50.037818908691406,51.53135299682617,28.1
3744.0079132999526,0.02,50.048065185546875,51.47401428222656,28.1
3745.009183899965,0.01,49.95545196533203,51.52537155151367,28.1
3746.009174399951,0.01,50.036033630371094,51.4755744934082,28.1
3747.0122152999975,0.01,49.915279388427734,51.48903274536133,28.1
3748.008284499985,0.02,49.99578857421875,51.406551361083984,28.1
3749.0135929999524,0.02,49.95022964477539,51.56610107421875,28.1
3750.007723299961,0.02,50.04235076904297,51.44557571411133,28.1
3751.0099636999657,0.01,50.045166015625,51.544776916503906,28.1
3752.016197399993,0.02,50.02733612060547,51.4831428527832,28.1
3753.0076725999825,0.01,49.928409576416016,51.47259521484375,28.1
3754.0086159999482,0.01,50.05782699584961,51.46940612792969,28.1
3755.007974999957,0.01,49.891998291015625,51.59151077270508,28.1
3756.0087278999854,0.01,50.01683044433594,51.39911651611328,28.1
3757.010331599973,0.01,50.02311706542969,51.576480865478516,28.1
3758.008125499997,0.01,50.03226089477539,51.42555618286133,28.1
3759.0090763999615,0.01,49.94521713256836,51.558135986328125,28.1
3760.0097963999724,0.01,50.06975173950195,51.57773971557617,28.1
3761.0105249999906,0.01,49.970462799072266,51.48073196411133,28.1
3762.007461699948,0.01,50.04561233520508,51.4322624206543,28.1
3763.00900609995,0.01,49.92466735839844,51.533790588378906,28.1
3764.0091857999796,0.01,50.034332275390625,51.5341796875,28.1
3765.0085069999914,0.01,49.910247802734375,51.51323318481445,28.1
3766.0089275999926,0.01,50.01911163330078,51.47062301635742,28.1
3767.0115044999984,0.01,49.98258972167969,51.466400146484375,28.1
3768.007852699957,0.01,50.07984924316406,51.57001495361328,28.1
3769.0107553999987,0.01,49.93083572387695,51.52397918701172,28.1
3770.0078158999677,0.01,50.02716827392578,51.44872283935547,28.1
3771.0096147999866,0.01,49.915138244628906,51.59145736694336,28.1
3772.0096625000006,0.01,50.01390075683594,51.399505615234375,28.1
3773.009429799975,0.01,49.96281051635742,51.53915786743164,28.1
3774.008794399968,0.01,50.04481506347656,51.53984451293945,28.1
3775.009742299968,0.01,49.99988555908203,51.529762268066406,28.1
3776.0093602999696,0.01,50.018157958984375,51.425540924072266,28.1
3777.0109241999453,0.01,50.02988815307617,51.53690719604492,28.1
3778.0101804999867,0.01,50.058128356933594,51.444129943847656,28.1
3779.0075524999993,0.01,49.9940071105957,51.529197692871094,28.1
3780.00898709998,0.01,50.063255310058594,51.44892883300781,28.1
3781.008015499974,0.01,49.96778106689453,51.547061920166016,28.1
3782.009828999988,0.01,50.02667236328125,51.41097640991211,28.1
3783.009535099962,0.01,49.9287223815918,51.51409912109375,28.1
3784.0093292999663,0.01,49.96914291381836,51.42372131347656,28.1
3785.010889099969,0.01,49.99613571166992,51.672454833984375,28.1
3786.0121898999787,0.01,49.9940185546875,51.43053436279297,28.1
3787.009109299979,0.01,49.959224700927734,51.52058792114258,28.1
3788.009193999984,0.01,50.02552032470703,51.528656005859375,28.1
3789.0183357999776,0.01,49.92451095581055,51.49421691894531,28.1
3790.0082133999676,0.01,50.06842803955078,51.505794525146484,28.1
3791.010529699968,0.01,49.98667526245117,51.558311462402344,28.1
3792.00860489998,0.01,50.01848220825195,51.3466911315918,28.1
3793.008782399993,0.01,49.93560028076172,51.56770324707031,28.1
3794.010301499977,0.02,50.08930969238281,51.419734954833984,28.1
3795.009161099966,0.02,49.94422912597656,51.577877044677734,28.1
3796.009646499995,0.02,50.03498840332031,51.416587829589844,28.1
3797.009572399955,0.02,49.9702262878418,51.63050079345703,28.1
3798.011349299981,0.02,50.08662414550781,51.4951057434082,28.1
3799.010230599961,0.01,49.9543571472168,51.560184478759766,28.1
3800.010499999975,0.02,50.07039260864258,51.44352722167969,28.1
3801.0260864999727,0.01,49.973365783691406,51.57107162475586,28.1
3802.008548199956,0.01,49.964786529541016,51.432865142822266,28.1
3803.00938329997,0.02,49.94599533081055,51.586910247802734,28.1
3804.0085255999584,0.02,50.0072135925293,51.51678466796875,28.1
3805.0082818999654,0.02,49.94165802001953,51.49787521362305,28.1
3806.0117829999654,0.02,50.018585205078125,51.45370101928711,28.1
3807.0083846999914,0.02,49.94924545288086,51.47883987426758,28.1
3808.0083791999496,0.02,50.033729553222656,51.45875549316406,28.1
3809.009673499968,0.02,49.95148468017578,51.528900146484375,28.1
3810.009736399981,0.02,50.077449798583984,51.4527702331543,28.1
3811.0109688999946,0.02,49.92755126953125,51.602455139160156,28.1
3812.0105448999675,0.02,49.996192932128906,51.417823791503906,28.1
3813.020009299973,0.02,50.00096130371094,51.58375549316406,28.1
3814.009217099985,0.02,50.05559158325195,51.407264709472656,28.1
3815.0107217999757,0.02,49.97333526611328,51.53791809082031,28.1
3816.008989999944,0.02,50.02294921875,51.39003372192383,28.1
3817.0085383999976,0.02,49.9296760559082,51.573219299316406,28.1
3818.009783699992,0.02,50.06783676147461,51.47005081176758,28.1
3819.010775599978,0.02,49.965240478515625,51.61703872680664,28.1
3820.0085802999674,0.03,49.99665451049805,51.419673919677734,28.1
3821.012532199966,0.03,49.938941955566406,51.54113006591797,28.1
3822.0107533999835,0.03,50.0500373840332,51.43711471557617,28.1
3823.010026599979,0.03,49.99115753173828,51.590789794921875,28.1
3824.0089006999624,0.03,50.03145980834961,51.47264099121094,28.1
3825.0114360999432,0.03,49.996063232421875,51.60176467895508,28.1
3826.0085470999475,0.03,49.99042510986328,51.43390655517578,28.1
3827.0087364999927,0.03,49.96998596191406,51.544212341308594,28.1
3828.0084632999497,0.03,50.069000244140625,51.4283561706543,28.1
3829.007901499979,0.03,49.9439697265625,51.547733306884766,28.1
3830.007724199968,0.03,50.111572265625,51.422489166259766,28.1
3831.0090327999787,0.03,49.899837493896484,51.568702697753906,28.1
3832.009807799943,0.03,50.061256408691406,51.36967086791992,28.1
3833.0107853999943,0.03,49.92720031738281,51.63490676879883,28.1
3834.0085669999826,0.03,50.043819427490234,51.41931915283203,28.1
3835.0086622999515,0.03,49.951995849609375,51.529781341552734,28.1
3836.0084014999447,0.03,50.06400680541992,51.40796661376953,28.1
3837.009554199991,0.04,49.97160720825195,51.52889633178711,28.1
3838.0093067999696,0.04,50.03224563598633,51.37887954711914,28.1
3839.00912209996,0.04,49.980831146240234,51.547637939453125,28.1
3840.01173009997,0.04,50.104347229003906,51.375633239746094,28.1
3841.0093615999795,0.04,49.925086975097656,51.639892578125,28.1
3842.0105142999673,0.04,50.10469436645508,51.36473083496094,28.1
3843.0097437999793,0.04,49.991519927978516,51.52191925048828,28.1
3844.0101519999444,0.04,50.057281494140625,51.44343185424805,28.1
3845.0098011999507,0.04,49.99045944213867,51.48751449584961,28.1
3846.007990299957,0.04,49.982688903808594,51.56035614013672,28.1
3847.0091363999527,0.04,49.96240234375,51.538692474365234,28.1
3848.011813799967,0.05,50.03756332397461,51.39094161987305,28.1
3849.0118143999716,0.04,49.94893264770508,51.536922454833984,28.1
3850.0079063999583,0.04,50.06747817993164,51.36213302612305,28.1
3851.0125450999476,0.05,49.90935516357422,51.56465530395508,28.1
3852.0094456999796,0.04,49.97990036010742,51.46992874145508,28.1
3853.0117759999703,0.04,49.93401336669922,51.57520294189453,28.1
